1.1.0-1047,6
1.11.0-174,6
1.2.0-859,6
1.3.0-249,6
1.9.0-1288,6
1.12.0-120,6
1.15.0-772,6
1.6.0-1103,6
1.1.0-453,6
1.6.0-167,6
1.4.0-180,1
1.8.0-740,6
1.1.0-173,6
1.11.0-408,6
1.1.0-77,3
1.13.0-1265,6
1.15.0-940,6
1.2.0-344,6
1.11.0-868,6
1.11.0-400,6
1.6.0-972,6
1.5.0-180,0
1.2.0-971,6
1.15.0-885,6
1.2.0-319,6
1.13.0-489,6
1.10.0-80,6
1.5.0-640,6
1.9.0-974,6
1.10.0-618,6
1.3.0-946,6
1.5.0-191,6
1.13.0-591,6
1.0.0-341,6
1.8.0-1051,6
1.6.0-598,6
1.4.0-632,6
1.9.0-1036,6
1.10.0-880,6
1.3.0-296,6
1.14.0-310,6
1.10.0-1235,6
1.9.0-927,6
1.0.0-773,6
1.11.0-1052,6
1.11.0-518,6
1.0.0-19,6
1.13.0-955,6
1.15.0-1144,6
1.9.0-91,5
1.13.0-995,6
1.7.0-1096,6
1.0.0-497,3
1.13.0-1239,6
1.15.0-52,6
1.5.0-532,6
1.12.0-1331,6
1.7.0-1155,6
1.3.0-1048,3
1.7.0-376,6
1.13.0-532,6
1.9.0-626,6
1.11.0-843,6
1.8.0-1112,6
1.2.0-29,1
1.4.0-72,6
1.15.0-117,6
1.8.0-273,6
1.8.0-1282,6
1.3.0-491,6
1.9.0-502,6
1.6.0-704,6
1.14.0-238,6
1.12.0-358,6
1.15.0-1114,6
1.7.0-397,6
1.1.0-404,6
1.12.0-1366,6
1.2.0-448,6
1.12.0-931,6
1.5.0-1127,0
1.7.0-1170,6
1.14.0-560,6
1.0.0-237,6
1.9.0-1242,5
1.0.0-363,6
1.3.0-572,6
1.6.0-1177,6
1.11.0-1197,6
1.5.0-1174,6
1.5.0-134,6
1.9.0-1191,6
1.2.0-1070,6
1.4.0-855,6
1.13.0-1091,6
1.4.0-114,6
1.13.0-520,6
1.14.0-137,6
1.8.0-747,6
1.5.0-447,6
1.15.0-246,6
1.8.0-185,6
1.6.0-827,6
1.9.0-240,6
1.11.0-448,6
1.13.0-1093,6
1.6.0-760,0
1.8.0-503,6
1.15.0-1028,6
1.11.0-133,6
1.0.0-571,6
1.10.0-1088,6
1.3.0-335,6
1.11.0-305,6
1.4.0-675,6
1.12.0-689,6
1.8.0-1045,6
1.11.0-354,6
1.15.0-912,6
1.6.0-997,6
1.8.0-845,6
1.5.0-1068,6
1.9.0-388,6
1.11.0-558,6
1.2.0-831,1
1.3.0-121,6
1.0.0-753,6
1.6.0-274,6
1.0.0-238,6
1.13.0-8,6
1.8.0-954,6
1.15.0-232,6
1.11.0-1116,6
1.0.0-1,6
1.1.0-831,6
1.7.0-310,6
1.13.0-981,6
1.2.0-993,6
1.1.0-1084,6
1.2.0-201,6
1.2.0-414,6
1.13.0-1000,6
1.14.0-817,6
1.13.0-688,6
1.2.0-1063,1
1.10.0-452,6
1.2.0-861,6
1.15.0-3,6
1.10.0-1025,6
1.10.0-544,6
1.13.0-245,6
1.9.0-343,6
1.10.0-389,6
1.2.0-857,1
1.4.0-1061,6
1.0.0-971,6
1.13.0-828,6
1.8.0-823,6
1.13.0-1134,6
1.11.0-632,6
1.1.0-52,6
1.5.0-141,6
1.13.0-733,6
1.4.0-122,6
1.14.0-873,6
1.0.0-194,6
1.8.0-313,6
1.12.0-975,6
1.12.0-406,6
1.10.0-689,3
1.15.0-542,6
1.12.0-921,6
1.12.0-743,6
1.10.0-859,6
1.1.0-117,6
1.10.0-523,6
1.10.0-658,6
1.9.0-1000,6
1.10.0-129,6
1.3.0-32,6
1.15.0-1273,6
1.5.0-331,6
1.14.0-227,6
1.1.0-902,6
1.11.0-766,6
1.9.0-1299,6
1.5.0-341,6
1.15.0-376,6
1.14.0-630,6
1.4.0-1082,6
1.0.0-91,3
1.3.0-458,6
1.2.0-714,6
1.15.0-332,6
1.2.0-314,6
1.3.0-592,6
1.8.0-294,6
1.10.0-527,6
1.5.0-202,6
1.14.0-766,6
1.8.0-175,6
1.14.0-1295,6
1.8.0-479,6
1.0.0-129,3
1.8.0-1244,6
1.14.0-1284,6
1.10.0-455,6
1.10.0-203,6
1.7.0-717,6
1.13.0-299,6
1.11.0-75,6
1.0.0-331,6
1.6.0-956,6
1.14.0-862,6
1.10.0-8,3
1.4.0-305,6
1.11.0-857,6
1.1.0-333,6
1.7.0-285,6
1.6.0-150,6
1.0.0-959,6
1.15.0-1075,6
1.15.0-1096,6
1.15.0-1060,6
1.2.0-443,1
1.13.0-1008,6
1.10.0-877,6
1.4.0-561,6
1.1.0-684,6
1.2.0-595,1
1.15.0-1203,6
1.12.0-1054,6
1.6.0-314,6
1.6.0-18,6
1.6.0-384,6
1.9.0-384,6
1.0.0-1006,6
1.14.0-722,6
1.10.0-632,6
1.7.0-980,6
1.8.0-544,6
1.0.0-454,6
1.13.0-894,6
1.14.0-767,6
1.8.0-128,6
1.9.0-1019,6
1.5.0-364,6
1.2.0-51,6
1.5.0-608,6
1.14.0-792,6
1.6.0-829,6
1.6.0-297,0
1.12.0-40,6
1.10.0-884,6
1.6.0-375,6
1.11.0-1290,6
1.8.0-467,6
1.10.0-826,6
1.14.0-79,6
1.1.0-1004,6
1.13.0-197,6
1.10.0-815,6
1.6.0-534,6
1.6.0-128,6
1.3.0-843,6
1.8.0-918,6
1.9.0-1179,6
1.11.0-1227,6
1.8.0-725,6
1.13.0-795,6
1.8.0-616,6
1.6.0-848,6
1.13.0-841,6
1.11.0-783,6
1.4.0-893,6
1.4.0-1059,6
1.10.0-1060,6
1.15.0-478,6
1.4.0-243,6
1.10.0-772,6
1.12.0-750,6
1.9.0-75,6
1.7.0-334,6
1.11.0-427,6
1.11.0-1217,4
1.4.0-291,6
1.0.0-105,6
1.14.0-1237,6
1.2.0-534,6
1.8.0-1220,6
1.8.0-1089,5
1.0.0-422,6
1.1.0-455,6
1.4.0-177,1
1.3.0-879,6
1.10.0-799,6
1.4.0-212,6
1.9.0-965,6
1.6.0-854,6
1.6.0-596,0
1.9.0-890,6
1.5.0-841,6
1.2.0-732,6
1.10.0-155,6
1.13.0-1207,6
1.13.0-202,6
1.15.0-520,6
1.6.0-1048,6
1.1.0-275,6
1.8.0-43,6
1.3.0-24,3
1.15.0-1157,2
1.10.0-233,6
1.5.0-210,6
1.15.0-570,6
1.6.0-702,6
1.11.0-748,6
1.7.0-613,6
1.10.0-242,6
1.9.0-419,6
1.5.0-704,6
1.11.0-1058,6
1.13.0-300,6
1.7.0-590,6
1.3.0-700,6
1.3.0-525,6
1.3.0-704,6
1.5.0-695,6
1.6.0-729,6
1.0.0-466,6
1.2.0-541,6
1.11.0-579,6
1.14.0-150,6
1.15.0-1326,6
1.13.0-799,6
1.3.0-683,6
1.0.0-470,6
1.10.0-358,6
1.6.0-390,6
1.11.0-12,6
1.8.0-1044,6
1.10.0-1017,6
1.10.0-670,3
1.15.0-647,6
1.9.0-645,5
1.7.0-158,6
1.10.0-865,3
1.2.0-335,6
1.12.0-1296,6
1.12.0-887,6
1.6.0-749,6
1.10.0-901,6
1.12.0-1308,6
1.7.0-997,6
1.9.0-690,6
1.11.0-537,6
1.1.0-584,6
1.15.0-774,6
1.1.0-389,6
1.9.0-400,6
1.6.0-10,6
1.15.0-555,6
1.0.0-457,6
1.14.0-687,6
1.11.0-145,6
1.3.0-97,6
1.12.0-1313,6
1.15.0-1185,6
1.4.0-737,6
1.6.0-828,6
1.11.0-1150,6
1.9.0-316,6
1.15.0-1221,6
1.1.0-247,6
1.0.0-500,6
1.10.0-359,6
1.9.0-766,6
1.8.0-952,6
1.6.0-667,6
1.6.0-1135,6
1.14.0-1004,6
1.4.0-503,6
1.10.0-1194,3
1.4.0-259,6
1.1.0-562,6
1.12.0-1352,6
1.3.0-1093,6
1.2.0-763,1
1.0.0-345,6
1.1.0-434,3
1.12.0-1376,6
1.9.0-1245,3
1.9.0-56,5
1.9.0-170,6
1.5.0-651,0
1.12.0-628,6
1.9.0-985,6
1.1.0-334,6
1.14.0-925,2
1.13.0-205,6
1.1.0-370,6
1.5.0-717,6
1.14.0-308,6
1.6.0-1112,6
1.14.0-1198,6
1.13.0-526,6
1.7.0-784,5
1.0.0-115,3
1.0.0-990,6
1.15.0-395,6
1.12.0-432,6
1.15.0-928,6
1.12.0-1135,6
1.11.0-599,6
1.8.0-737,6
1.13.0-307,6
1.11.0-117,4
1.1.0-997,6
1.15.0-25,6
1.10.0-1112,6
1.12.0-85,6
1.6.0-12,6
1.3.0-616,6
1.6.0-728,6
1.5.0-7,6
1.15.0-1274,6
1.8.0-796,6
1.10.0-113,6
1.5.0-225,6
1.12.0-156,6
1.5.0-169,6
1.13.0-1190,6
1.6.0-687,6
1.6.0-811,6
1.8.0-453,5
1.11.0-53,6
1.5.0-424,6
1.7.0-428,6
1.7.0-321,6
1.11.0-1283,6
1.14.0-77,6
1.10.0-647,6
1.5.0-481,6
1.7.0-585,6
1.6.0-563,6
1.11.0-1207,6
1.7.0-409,6
1.7.0-426,6
1.0.0-960,6
1.2.0-789,6
1.13.0-1199,6
1.1.0-346,3
1.12.0-39,6
1.14.0-70,6
1.9.0-428,5
1.9.0-764,6
1.13.0-745,6
1.11.0-1066,6
1.4.0-404,6
1.4.0-567,6
1.13.0-774,6
1.11.0-1071,4
1.11.0-738,6
1.5.0-884,6
1.10.0-1178,6
1.3.0-413,6
1.11.0-79,6
1.7.0-659,5
1.6.0-770,0
1.8.0-966,6
1.10.0-489,6
1.15.0-80,6
1.5.0-519,6
1.15.0-238,6
1.0.0-324,6
1.15.0-705,6
1.0.0-255,6
1.5.0-915,6
1.8.0-492,6
1.5.0-310,6
1.10.0-599,6
1.2.0-221,6
1.15.0-1040,6
1.5.0-240,6
1.3.0-842,6
1.2.0-378,6
1.2.0-618,6
1.11.0-1144,6
1.1.0-133,6
1.4.0-999,6
1.12.0-1357,6
1.14.0-777,6
1.12.0-108,6
1.6.0-357,6
1.1.0-177,6
1.13.0-736,6
1.1.0-452,6
1.10.0-209,6
1.1.0-51,6
1.13.0-629,6
1.15.0-447,6
1.1.0-383,6
1.11.0-217,6
1.6.0-748,6
1.14.0-76,6
1.10.0-560,6
1.3.0-464,3
1.13.0-206,6
1.13.0-1057,6
1.10.0-923,6
1.3.0-394,6
1.5.0-375,6
1.2.0-245,6
1.2.0-968,6
1.11.0-787,6
1.11.0-218,6
1.7.0-4,6
1.9.0-197,6
1.1.0-114,6
1.7.0-309,5
1.14.0-436,6
1.11.0-1114,6
1.2.0-703,6
1.12.0-1343,6
1.7.0-811,6
1.7.0-229,6
1.3.0-673,6
1.1.0-8,3
1.15.0-272,6
1.12.0-1158,6
1.12.0-673,6
1.11.0-418,6
1.1.0-1037,6
1.9.0-1199,5
1.12.0-872,6
1.1.0-311,6
1.12.0-470,6
1.12.0-67,6
1.0.0-910,6
1.13.0-509,6
1.15.0-432,6
1.13.0-315,6
1.0.0-981,6
1.13.0-1211,6
1.6.0-439,6
1.6.0-1029,6
1.14.0-948,6
1.7.0-1164,6
1.0.0-742,6
1.2.0-172,6
1.8.0-843,5
1.15.0-194,6
1.10.0-264,6
1.3.0-376,6
1.13.0-1074,6
1.11.0-1024,6
1.11.0-1113,6
1.10.0-1172,6
1.3.0-713,6
1.8.0-188,6
1.14.0-1008,6
1.13.0-866,2
1.14.0-503,6
1.2.0-354,1
1.6.0-621,6
1.15.0-294,6
1.10.0-385,6
1.15.0-509,6
1.2.0-926,6
1.14.0-121,6
1.13.0-957,6
1.6.0-640,6
1.10.0-1155,6
1.14.0-209,6
1.15.0-824,6
1.1.0-613,6
1.13.0-225,6
1.7.0-626,6
1.10.0-1106,6
1.10.0-54,6
1.5.0-631,6
1.13.0-1082,6
1.8.0-676,6
1.10.0-380,6
1.5.0-692,6
1.4.0-182,6
1.0.0-446,6
1.15.0-397,6
1.2.0-476,6
1.3.0-99,3
1.15.0-271,6
1.15.0-989,6
1.12.0-1066,6
1.11.0-525,6
1.2.0-524,6
1.4.0-712,6
1.7.0-686,6
1.14.0-232,6
1.10.0-56,6
1.4.0-359,6
1.13.0-410,6
1.6.0-369,6
1.2.0-185,6
1.11.0-842,6
1.3.0-174,3
1.7.0-341,6
1.10.0-1215,5
1.2.0-633,1
1.1.0-111,6
1.4.0-37,6
1.12.0-1356,6
1.7.0-13,6
1.8.0-1261,6
1.7.0-823,6
1.14.0-1232,6
1.13.0-843,6
1.10.0-736,6
1.14.0-1247,2
1.5.0-320,0
1.10.0-356,6
1.9.0-359,6
1.6.0-342,6
1.15.0-402,6
1.2.0-157,6
1.14.0-243,6
1.13.0-822,6
1.7.0-361,6
1.6.0-868,6
1.2.0-367,6
1.5.0-1067,6
1.0.0-813,6
1.2.0-665,6
1.10.0-550,6
1.14.0-724,6
1.13.0-238,6
1.14.0-845,6
1.5.0-792,6
1.9.0-136,6
1.6.0-1179,6
1.8.0-42,6
1.6.0-198,6
1.0.0-26,6
1.5.0-986,6
1.6.0-969,6
1.12.0-1325,6
1.12.0-269,6
1.5.0-285,6
1.10.0-163,3
1.0.0-798,6
1.9.0-1305,6
1.15.0-139,6
1.0.0-452,3
1.8.0-97,6
1.13.0-512,6
1.11.0-50,6
1.8.0-819,6
1.6.0-1151,6
1.14.0-1137,6
1.8.0-17,6
1.13.0-471,6
1.5.0-136,6
1.12.0-640,4
1.15.0-109,6
1.10.0-11,6
1.12.0-888,6
1.11.0-1313,6
1.11.0-1149,6
1.10.0-1255,6
1.15.0-1044,6
1.11.0-1147,6
1.13.0-564,6
1.11.0-988,6
1.0.0-547,6
1.4.0-15,6
1.8.0-882,6
1.10.0-428,6
1.11.0-315,6
1.8.0-746,6
1.9.0-1183,6
1.10.0-417,6
1.13.0-835,6
1.12.0-544,6
1.14.0-100,6
1.9.0-827,6
1.7.0-904,6
1.15.0-665,6
1.15.0-1033,6
1.14.0-982,6
1.5.0-400,6
1.7.0-755,6
1.12.0-1073,6
1.2.0-609,6
1.9.0-356,6
1.6.0-57,6
1.5.0-593,6
1.12.0-849,6
1.3.0-850,6
1.10.0-1066,6
1.0.0-976,6
1.8.0-847,5
1.7.0-701,6
1.3.0-122,6
1.5.0-823,6
1.11.0-945,6
1.14.0-1110,6
1.2.0-270,6
1.12.0-1007,6
1.12.0-1132,6
1.0.0-965,6
1.4.0-830,1
1.15.0-808,6
1.7.0-1220,6
1.0.0-445,6
1.15.0-1173,6
1.0.0-1008,6
1.9.0-1020,6
1.6.0-156,6
1.13.0-356,6
1.7.0-146,6
1.11.0-693,4
1.4.0-859,6
1.6.0-652,6
1.3.0-783,6
1.9.0-604,6
1.15.0-1118,6
1.10.0-700,6
1.0.0-196,3
1.15.0-47,6
1.0.0-763,3
1.8.0-578,6
1.8.0-71,6
1.7.0-332,6
1.14.0-326,6
1.0.0-707,6
1.11.0-45,6
1.0.0-35,6
1.5.0-327,6
1.3.0-487,6
1.14.0-66,6
1.11.0-618,6
1.5.0-940,6
1.9.0-127,6
1.3.0-247,6
1.6.0-602,6
1.8.0-20,6
1.0.0-629,6
1.0.0-755,6
1.12.0-1234,6
1.5.0-991,6
1.13.0-959,2
1.3.0-828,6
1.1.0-417,6
1.8.0-1238,6
1.8.0-533,6
1.1.0-549,6
1.15.0-124,6
1.7.0-545,6
1.11.0-67,6
1.4.0-812,6
1.8.0-657,6
1.3.0-1088,6
1.14.0-1061,2
1.15.0-190,6
1.4.0-166,6
1.15.0-431,6
1.14.0-549,6
1.6.0-152,6
1.13.0-1073,6
1.2.0-429,6
1.13.0-80,6
1.8.0-808,6
1.10.0-399,6
1.8.0-706,6
1.11.0-378,6
1.6.0-826,6
1.14.0-266,6
1.13.0-237,6
1.3.0-55,6
1.4.0-865,6
1.14.0-201,6
1.11.0-173,6
1.6.0-1067,6
1.4.0-872,6
1.6.0-1134,6
1.2.0-352,1
1.4.0-2,6
1.11.0-737,6
1.15.0-991,6
1.10.0-491,6
1.11.0-461,6
1.5.0-1013,6
1.8.0-1255,5
1.3.0-737,3
1.3.0-822,6
1.7.0-384,6
1.5.0-573,6
1.6.0-140,6
1.6.0-553,6
1.10.0-1220,6
1.12.0-939,6
1.12.0-845,6
1.15.0-969,6
1.8.0-1115,6
1.9.0-201,6
1.4.0-200,6
1.9.0-588,6
1.6.0-265,6
1.3.0-656,6
1.14.0-1172,6
1.5.0-295,6
1.8.0-557,6
1.13.0-977,2
1.8.0-1011,6
1.9.0-450,6
1.2.0-1080,6
1.3.0-931,6
1.11.0-324,6
1.13.0-1124,6
1.8.0-1166,6
1.11.0-41,6
1.5.0-205,6
1.5.0-948,0
1.11.0-107,6
1.1.0-158,6
1.4.0-946,1
1.11.0-158,6
1.1.0-655,6
1.11.0-890,6
1.1.0-474,6
1.4.0-820,6
1.13.0-12,6
1.7.0-785,6
1.2.0-946,6
1.5.0-6,6
1.12.0-144,6
1.9.0-283,6
1.12.0-44,6
1.7.0-485,6
1.6.0-1035,6
1.2.0-33,6
1.15.0-276,6
1.15.0-1257,6
1.6.0-934,6
1.4.0-658,6
1.8.0-35,6
1.13.0-825,6
1.13.0-609,6
1.10.0-811,6
1.9.0-89,6
1.0.0-254,6
1.7.0-385,6
1.14.0-689,6
1.12.0-764,6
1.7.0-430,6
1.13.0-388,6
1.3.0-192,6
1.0.0-481,6
1.15.0-1098,6
1.15.0-17,2
1.9.0-767,6
1.1.0-82,6
1.11.0-794,6
1.6.0-737,6
1.4.0-668,6
1.5.0-624,6
1.1.0-746,6
1.5.0-1044,6
1.13.0-819,6
1.14.0-463,6
1.15.0-985,6
1.12.0-873,6
1.8.0-306,6
1.5.0-874,6
1.12.0-357,6
1.1.0-888,3
1.8.0-2,6
1.2.0-316,6
1.0.0-1025,6
1.14.0-713,6
1.3.0-194,6
1.7.0-1015,6
1.13.0-377,6
1.14.0-278,6
1.15.0-661,6
1.11.0-15,6
1.6.0-698,6
1.6.0-505,6
1.11.0-925,6
1.2.0-1072,6
1.7.0-248,5
1.11.0-1259,6
1.7.0-44,5
1.8.0-472,6
1.11.0-790,6
1.9.0-1118,6
1.13.0-726,6
1.6.0-106,6
1.3.0-27,3
1.11.0-211,6
1.8.0-253,6
1.13.0-849,6
1.13.0-11,6
1.6.0-483,6
1.5.0-625,6
1.15.0-1061,6
1.15.0-477,6
1.7.0-140,6
1.0.0-66,6
1.15.0-1236,6
1.13.0-510,6
1.11.0-720,6
1.11.0-1187,6
1.1.0-423,6
1.2.0-478,6
1.5.0-734,0
1.3.0-814,3
1.5.0-533,6
1.5.0-70,6
1.7.0-1159,6
1.8.0-844,6
1.2.0-938,6
1.6.0-669,6
1.1.0-290,6
1.5.0-427,6
1.3.0-517,6
1.12.0-1291,6
1.14.0-655,6
1.1.0-658,6
1.10.0-199,6
1.3.0-265,6
1.6.0-904,6
1.5.0-992,6
1.1.0-385,6
1.9.0-1139,6
1.4.0-33,6
1.13.0-1072,6
1.13.0-350,6
1.7.0-58,6
1.4.0-107,6
1.8.0-736,6
1.6.0-68,6
1.9.0-228,6
1.2.0-720,6
1.9.0-561,6
1.12.0-370,6
1.13.0-615,6
1.1.0-330,6
1.11.0-1327,4
1.5.0-388,6
1.6.0-908,6
1.4.0-157,1
1.9.0-113,6
1.8.0-1068,6
1.12.0-1088,6
1.6.0-422,0
1.12.0-936,6
1.0.0-387,6
1.11.0-480,6
1.4.0-762,6
1.0.0-260,6
1.14.0-336,6
1.10.0-247,6
1.0.0-588,6
1.10.0-15,6
1.7.0-172,6
1.6.0-16,6
1.4.0-338,6
1.8.0-753,6
1.3.0-757,6
1.15.0-1095,6
1.13.0-374,6
1.11.0-138,6
1.9.0-482,0
1.7.0-950,6
1.6.0-281,6
1.3.0-132,6
1.6.0-641,6
1.0.0-389,6
1.2.0-693,6
1.4.0-833,6
1.15.0-935,6
1.15.0-61,6
1.2.0-37,6
1.3.0-1079,6
1.0.0-330,6
1.6.0-1113,6
1.10.0-832,6
1.0.0-903,6
1.7.0-973,6
1.1.0-587,6
1.7.0-634,6
1.5.0-219,6
1.2.0-1006,6
1.15.0-737,2
1.1.0-1073,6
1.8.0-991,5
1.1.0-682,6
1.3.0-298,6
1.7.0-993,6
1.15.0-38,6
1.12.0-1370,6
1.5.0-647,6
1.3.0-310,3
1.14.0-62,6
1.13.0-1004,6
1.5.0-100,6
1.5.0-101,0
1.4.0-1014,6
1.3.0-269,6
1.6.0-717,6
1.9.0-554,6
1.7.0-1043,5
1.11.0-449,6
1.12.0-1084,6
1.11.0-728,6
1.7.0-516,6
1.4.0-590,6
1.15.0-92,6
1.13.0-734,6
1.8.0-972,6
1.14.0-1160,6
1.2.0-579,1
1.11.0-346,6
1.13.0-810,6
1.4.0-589,6
1.13.0-939,6
1.15.0-684,6
1.10.0-985,3
1.9.0-142,6
1.3.0-820,6
1.15.0-1145,6
1.1.0-263,6
1.5.0-485,6
1.13.0-198,6
1.9.0-1144,6
1.9.0-394,6
1.10.0-1241,6
1.12.0-991,6
1.7.0-1086,6
1.4.0-132,6
1.10.0-33,6
1.9.0-903,6
1.5.0-934,6
1.12.0-1374,6
1.11.0-830,6
1.4.0-194,1
1.7.0-20,6
1.15.0-1048,6
1.4.0-258,6
1.14.0-668,6
1.4.0-548,1
1.11.0-185,6
1.7.0-366,6
1.15.0-980,6
1.12.0-1087,6
1.3.0-611,6
1.14.0-96,6
1.0.0-159,6
1.13.0-846,6
1.5.0-602,6
1.12.0-193,6
1.1.0-206,6
1.10.0-352,6
1.9.0-990,6
1.5.0-259,6
1.13.0-161,6
1.6.0-558,6
1.11.0-240,6
1.13.0-86,6
1.0.0-906,6
1.10.0-784,6
1.6.0-1093,6
1.11.0-758,6
1.2.0-454,6
1.2.0-754,6
1.15.0-1107,6
1.13.0-497,6
1.3.0-690,6
1.15.0-1348,6
1.14.0-194,6
1.12.0-386,6
1.14.0-1080,2
1.8.0-1163,6
1.1.0-801,6
1.3.0-752,6
1.11.0-387,6
1.14.0-410,6
1.9.0-508,6
1.12.0-344,4
1.8.0-815,6
1.3.0-650,6
1.6.0-110,6
1.10.0-244,6
1.7.0-403,6
1.7.0-278,5
1.4.0-46,6
1.14.0-588,6
1.3.0-795,3
1.7.0-566,6
1.13.0-176,6
1.12.0-1235,6
1.12.0-1384,6
1.11.0-42,4
1.11.0-630,6
1.15.0-198,6
1.4.0-1080,6
1.5.0-161,6
1.10.0-1234,6
1.7.0-1074,6
1.15.0-1109,6
1.9.0-1108,6
1.11.0-928,6
1.8.0-243,6
1.8.0-295,6
1.4.0-519,6
1.12.0-1315,4
1.5.0-176,6
1.10.0-386,6
1.6.0-977,6
1.11.0-910,6
1.12.0-700,6
1.0.0-840,6
1.13.0-1085,6
1.4.0-571,6
1.1.0-71,3
1.8.0-440,6
1.13.0-297,6
1.10.0-146,6
1.0.0-535,6
1.7.0-699,6
1.1.0-751,6
1.0.0-726,6
1.7.0-522,6
1.3.0-402,6
1.10.0-789,6
1.6.0-47,6
1.4.0-368,6
1.11.0-796,6
1.13.0-444,6
1.7.0-2,6
1.13.0-1176,6
1.11.0-660,6
1.10.0-678,6
1.6.0-767,6
1.5.0-198,6
1.3.0-645,6
1.9.0-404,6
1.5.0-211,6
1.7.0-1098,6
1.6.0-766,6
1.6.0-67,6
1.3.0-287,6
1.9.0-901,6
1.0.0-375,6
1.14.0-803,6
1.8.0-980,5
1.8.0-118,6
1.8.0-343,6
1.5.0-1045,0
1.8.0-716,6
1.14.0-97,6
1.15.0-505,6
1.2.0-751,6
1.4.0-390,6
1.6.0-371,6
1.6.0-631,6
1.13.0-798,6
1.8.0-482,6
1.4.0-980,6
1.14.0-1096,2
1.14.0-1235,6
1.13.0-1038,6
1.13.0-210,6
1.10.0-1212,6
1.6.0-59,6
1.1.0-103,3
1.14.0-161,6
1.11.0-1271,6
1.7.0-209,6
1.6.0-465,6
1.15.0-292,6
1.14.0-1212,6
1.13.0-1012,6
1.6.0-632,6
1.5.0-467,6
1.8.0-158,5
1.1.0-829,3
1.4.0-89,6
1.8.0-311,6
1.0.0-248,6
1.10.0-1118,6
1.13.0-853,2
1.10.0-284,6
1.8.0-460,6
1.2.0-285,6
1.12.0-176,6
1.13.0-1019,6
1.9.0-472,6
1.7.0-1070,5
1.0.0-709,6
1.13.0-1260,6
1.15.0-626,6
1.7.0-424,6
1.0.0-537,6
1.10.0-619,6
1.5.0-572,6
1.12.0-331,6
1.12.0-1252,6
1.15.0-116,6
1.10.0-466,6
1.4.0-1109,6
1.6.0-1033,6
1.5.0-767,0
1.11.0-931,6
1.5.0-1079,0
1.2.0-585,1
